tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant,round_id
tenant-cpu,cpu_usage,2-CPU-Noise,2.621085941731431,0.25048114167510893,363,3.8462546521603076,0.26139587411813353,370,-31.853551603525315,-4.784900779723183,4.331237060530357e-305,True,round-1
tenant-cpu,cpu_usage,3-Memory-Noise,2.938461912843568,0.24750765524793764,351,3.8462546521603076,0.26139587411813353,370,-23.60199262435377,-3.563746737492777,6.52518775235851e-226,True,round-1
tenant-cpu,cpu_usage,4-Network-Noise,2.448657068329791,0.24227470068206397,358,3.8462546521603076,0.26139587411813353,370,-36.33658481363252,-5.542183042260434,0.0,True,round-1
tenant-cpu,cpu_usage,5-Disk-Noise,3.4645432933727256,0.24431091648665293,362,3.8462546521603076,0.26139587411813353,370,-9.924235218622043,-1.5081968788782818,1.3005884783019777e-73,True,round-1
tenant-cpu,cpu_usage,6-Combined-Noise,1.6551492321142143,0.1695598481697768,359,3.8462546521603076,0.26139587411813353,370,-56.96724783460256,-9.914748997464073,0.0,True,round-1
tenant-cpu,cpu_usage,7-Recovery,3.737676521477753,0.37270477931587204,364,3.8462546521603076,0.26139587411813353,370,-2.822957409270082,-0.33777781240075294,6.038069557869938e-06,True,round-1
tenant-cpu,disk_io_total,2-CPU-Noise,306230.25902902544,38913.273406033775,363,307671.66317788494,41545.22300701526,370,-0.46848778141330694,-0.035799400974714735,0.6278950938860397,False,round-1
tenant-cpu,disk_io_total,3-Memory-Noise,291280.6494969565,39551.31945213914,352,307671.66317788494,41545.22300701526,370,-5.327436888931737,-0.40386444346175937,7.67423194707515e-08,True,round-1
tenant-cpu,disk_io_total,4-Network-Noise,292354.8091328214,35137.03183173229,358,307671.66317788494,41545.22300701526,370,-4.978311582827789,-0.3975562438197469,1.0256470080117492e-07,True,round-1
tenant-cpu,disk_io_total,5-Disk-Noise,292496.85646583163,41540.45015295493,362,307671.66317788494,41545.22300701526,370,-4.932143101940385,-0.36528071704376436,9.639334811620372e-07,True,round-1
tenant-cpu,disk_io_total,6-Combined-Noise,290170.6443491035,40379.70822828901,359,307671.66317788494,41545.22300701526,370,-5.6882127681231935,-0.42711010868822186,1.1878716335357225e-08,True,round-1
tenant-cpu,disk_io_total,7-Recovery,293360.201341337,41995.99547424338,364,307671.66317788494,41545.22300701526,370,-4.651537190239569,-0.342630542019789,4.113059610423757e-06,True,round-1
tenant-cpu,memory_usage,2-CPU-Noise,248308468.0110193,47065475.545583,363,247011405.4918919,45926434.83187865,370,0.5251022787973952,0.0278974236194403,0.7058811153532996,False,round-1
tenant-cpu,memory_usage,3-Memory-Noise,266685521.45454547,50812757.81725293,352,247011405.4918919,45926434.83187865,370,7.964861348598487,0.4067402650036938,7.00435876567334e-08,True,round-1
tenant-cpu,memory_usage,4-Network-Noise,263483094.52513966,48326551.52764949,358,247011405.4918919,45926434.83187865,370,6.668392093250305,0.3495545843743778,2.9558449795221525e-06,True,round-1
tenant-cpu,memory_usage,5-Disk-Noise,281523386.6961326,50419395.33843384,362,247011405.4918919,45926434.83187865,370,13.971816862267747,0.7160062704008271,6.7007518665838884e-21,True,round-1
tenant-cpu,memory_usage,6-Combined-Noise,293976480.44568247,51581385.0719705,359,247011405.4918919,45926434.83187865,370,19.013322425442496,0.9625351321328749,1.0982975347958626e-34,True,round-1
tenant-cpu,memory_usage,7-Recovery,291321923.51648355,49770015.18429218,364,247011405.4918919,45926434.83187865,370,17.93865264494685,0.9256222284384453,9.606811201741461e-33,True,round-1
tenant-cpu,network_throughput,2-CPU-Noise,11093.466499728873,1497.3352398402776,363,11291.253969877862,1707.6319328388654,370,-1.7516873739323795,-0.12308375470858256,0.09571153705844239,False,round-1
tenant-cpu,network_throughput,3-Memory-Noise,11053.733773055588,1514.0320794089798,351,11291.253969877862,1707.6319328388654,370,-2.1035767812495934,-0.14695401521058762,0.048252915472819,True,round-1
tenant-cpu,network_throughput,4-Network-Noise,10546.092774961979,1492.2146299650178,358,11291.253969877862,1707.6319328388654,370,-6.599454736416169,-0.46418233415274723,6.034293072044606e-10,True,round-1
tenant-cpu,network_throughput,5-Disk-Noise,10635.460740728104,1553.4211600679912,362,11291.253969877862,1707.6319328388654,370,-5.807975189462964,-0.40154069061876435,7.397784771247245e-08,True,round-1
tenant-cpu,network_throughput,6-Combined-Noise,10524.860904357864,1492.2421523054024,359,11291.253969877862,1707.6319328388654,370,-6.7874929353687055,-0.4774491732009459,1.9541084724799858e-10,True,round-1
tenant-cpu,network_throughput,7-Recovery,11073.917165551939,1369.3612983784913,364,11291.253969877862,1707.6319328388654,370,-1.9248243366566868,-0.14029485200093775,0.05734616624907205,False,round-1
tenant-dsk,cpu_usage,2-CPU-Noise,0.9343814952207482,0.1014949197893431,363,0.9566638588999105,0.12238091936746497,370,-2.329173771107571,-0.19802405922716865,0.00741595892763943,True,round-1
tenant-dsk,cpu_usage,3-Memory-Noise,0.9354580681068417,0.10199430033948378,351,0.9566638588999105,0.12238091936746497,370,-2.21663968966631,-0.1877986791333585,0.011541253915953275,True,round-1
tenant-dsk,cpu_usage,4-Network-Noise,0.9203170882326418,0.0893504219334193,358,0.9566638588999105,0.12238091936746497,370,-3.7993251578526896,-0.33837543972457457,5.351606834676433e-06,True,round-1
tenant-dsk,cpu_usage,5-Disk-Noise,0.910898689099927,0.09816640424117545,362,0.9566638588999105,0.12238091936746497,370,-4.7838296988254445,-0.4120459300720413,3.305121072838755e-08,True,round-1
tenant-dsk,cpu_usage,6-Combined-Noise,0.9254365728529684,0.0865653867258432,359,0.9566638588999105,0.12238091936746497,370,-3.2641858220557216,-0.2938663775106142,7.439836253682032e-05,True,round-1
tenant-dsk,cpu_usage,7-Recovery,0.935953705560153,0.10008753494842988,364,0.9566638588999105,0.12238091936746497,370,-2.1648307445807067,-0.18510676505191995,0.0122436987899598,True,round-1
tenant-dsk,disk_io_total,2-CPU-Noise,12672590.01536304,1933411.4152487032,363,18182482.177446444,37613490.04737588,370,-30.3033002222209,-0.20591256275011424,0.00515439012157591,True,round-1
tenant-dsk,disk_io_total,3-Memory-Noise,12752995.423307467,2000625.9865433306,352,18182482.177446444,37613490.04737588,370,-29.86108662806068,-0.20136530159353533,0.005843264304004309,True,round-1
tenant-dsk,disk_io_total,4-Network-Noise,12837804.333222657,1830882.4353642706,358,18182482.177446444,37613490.04737588,370,-29.39465465751055,-0.19908375623187274,0.006637405695059467,True,round-1
tenant-dsk,disk_io_total,5-Disk-Noise,6931603.174178409,2138047.661442553,362,18182482.177446444,37613490.04737588,370,-61.877574763822,-0.4200545980335229,1.9245863188886562e-08,True,round-1
tenant-dsk,disk_io_total,6-Combined-Noise,6249780.974925243,706697.7370256797,359,18182482.177446444,37613490.04737588,370,-65.62745991481034,-0.44522013800605204,2.659714383629836e-09,True,round-1
tenant-dsk,disk_io_total,7-Recovery,12819029.308534538,2000707.0849792266,364,18182482.177446444,37613490.04737588,370,-29.497913522306284,-0.20055784177486977,0.0064615962600043,True,round-1
tenant-dsk,memory_usage,2-CPU-Noise,518306068.45179063,49798296.95646326,363,486495403.5891892,44807846.726018995,370,6.5387390359526,0.6718911124256995,9.803108752817485e-19,True,round-1
tenant-dsk,memory_usage,3-Memory-Noise,514877737.5726496,46012708.99106177,351,486495403.5891892,44807846.726018995,370,5.834039494323217,0.6251842251854386,2.7009830713416e-16,True,round-1
tenant-dsk,memory_usage,4-Network-Noise,529866042.6368715,48993627.361272775,358,486495403.5891892,44807846.726018995,370,8.914912397467535,0.9244940256143771,2.352424445788582e-32,True,round-1
tenant-dsk,memory_usage,5-Disk-Noise,526769417.9005525,52978711.887313366,362,486495403.5891892,44807846.726018995,370,8.278395646543844,0.821599554384075,1.8039556350797606e-26,True,round-1
tenant-dsk,memory_usage,6-Combined-Noise,541466487.0863509,46650306.95213002,359,486495403.5891892,44807846.726018995,370,11.299404494185298,1.20222601088289,1.096936069974483e-50,True,round-1
tenant-dsk,memory_usage,7-Recovery,546352150.5054945,43035269.324988075,364,486495403.5891892,44807846.726018995,370,12.303661344938435,1.36230760006917,9.351198181216679e-63,True,round-1
tenant-dsk,network_throughput,2-CPU-Noise,10700.552725591671,1324.4831723661698,363,12190.009283528208,8404.803186478895,370,-12.218666313479929,-0.24644441732543265,0.000837525752258302,True,round-1
tenant-dsk,network_throughput,3-Memory-Noise,10698.83529946382,1513.3781445429797,351,12190.009283528208,8404.803186478895,370,-12.232755114299557,-0.2439353931814989,0.0008679961564369574,True,round-1
tenant-dsk,network_throughput,4-Network-Noise,10088.744078498175,1414.0069939887292,358,12190.009283528208,8404.803186478895,370,-17.237601351701798,-0.3459729484889817,2.996578071150854e-06,True,round-1
tenant-dsk,network_throughput,5-Disk-Noise,10530.287091615093,1273.59593243628,362,12190.009283528208,8404.803186478895,370,-13.615430089588369,-0.2746831791121678,0.0002002730905297476,True,round-1
tenant-dsk,network_throughput,6-Combined-Noise,10443.997676844077,1310.9668295888187,359,12190.009283528208,8404.803186478895,370,-14.323300057231583,-0.2882090545592393,9.405361210016984e-05,True,round-1
tenant-dsk,network_throughput,7-Recovery,10623.756783770039,1493.7221791459526,364,12190.009283528208,8404.803186478895,370,-12.848657152989814,-0.25848310143168896,0.0004676342128185058,True,round-1
tenant-mem,cpu_usage,2-CPU-Noise,2.6339147698643695,0.23554823092095878,363,3.852926669149969,0.27155527823149056,370,-31.638595902852657,-4.792428665048528,2.2995873335601494e-303,True,round-1
tenant-mem,cpu_usage,3-Memory-Noise,2.946009581144519,0.21496029945813402,351,3.852926669149969,0.27155527823149056,370,-23.53839472905239,-3.692061030886916,5.156215738848379e-232,True,round-1
tenant-mem,cpu_usage,4-Network-Noise,2.411351701646105,0.21679521635747392,358,3.852926669149969,0.27155527823149056,370,-37.41506369810831,-5.856373628696506,0.0,True,round-1
tenant-mem,cpu_usage,5-Disk-Noise,3.441927584116475,0.26485391049230966,362,3.852926669149969,0.27155527823149056,370,-10.667191990035159,-1.5320795353207064,2.0273795446997323e-75,True,round-1
tenant-mem,cpu_usage,6-Combined-Noise,1.669339502089184,0.18419577788487823,359,3.852926669149969,0.27155527823149056,370,-56.67346810788193,-9.384819170659204,0.0,True,round-1
tenant-mem,cpu_usage,7-Recovery,3.761061550594053,0.3833894457667088,364,3.852926669149969,0.27155527823149056,370,-2.3842944972576734,-0.27690235318791806,0.00019965312867529982,True,round-1
tenant-mem,disk_io_total,2-CPU-Noise,298424.7962092756,40523.67453104126,363,307046.089930323,49978.98098898796,370,-2.8078174592628122,-0.1893016480212592,0.010447418908618493,True,round-1
tenant-mem,disk_io_total,3-Memory-Noise,298475.3214644539,44520.0981331756,352,307046.089930323,49978.98098898796,370,-2.7913621918501117,-0.1808317006301943,0.015104968368040114,True,round-1
tenant-mem,disk_io_total,4-Network-Noise,298422.3860182456,34569.988887131,358,307046.089930323,49978.98098898796,370,-2.808602419928019,-0.20010487614289896,0.006802268387862755,True,round-1
tenant-mem,disk_io_total,5-Disk-Noise,305649.0507605522,41793.890792215345,362,307046.089930323,49978.98098898796,370,-0.4549933106419976,-0.03029584329367353,0.6814859192949332,False,round-1
tenant-mem,disk_io_total,6-Combined-Noise,296877.84981007286,37698.40434062041,359,307046.089930323,49978.98098898796,370,-3.311633156624009,-0.22922847504755087,0.0019673217304290933,True,round-1
tenant-mem,disk_io_total,7-Recovery,298795.94272704143,41868.50186427336,364,307046.089930323,49978.98098898796,370,-2.686940975263277,-0.17882412023103153,0.015522075949581665,True,round-1
tenant-mem,memory_usage,2-CPU-Noise,264557491.83471075,46365928.95588199,363,250939325.57837838,47565048.12644802,370,5.42687608845066,0.2899020767745046,9.485221329617961e-05,True,round-1
tenant-mem,memory_usage,3-Memory-Noise,264680019.14529914,44860878.065985374,351,250939325.57837838,47565048.12644802,370,5.475703553139976,0.29697767842063805,7.227369051860664e-05,True,round-1
tenant-mem,memory_usage,4-Network-Noise,267471076.82681563,49943702.16069864,358,250939325.57837838,47565048.12644802,370,6.5879475886587295,0.33911825148471203,5.7197151998093e-06,True,round-1
tenant-mem,memory_usage,5-Disk-Noise,297114211.0055249,48750682.00089326,362,250939325.57837838,47565048.12644802,370,18.40081673955254,0.9588800545326871,9.530138727245027e-35,True,round-1
tenant-mem,memory_usage,6-Combined-Noise,302441486.26183844,46773500.037231304,359,250939325.57837838,47565048.12644802,370,20.523750338754247,1.0916812357246743,3.2427315164646377e-43,True,round-1
tenant-mem,memory_usage,7-Recovery,286115885.010989,55457049.77303051,364,250939325.57837838,47565048.12644802,370,14.017954081742195,0.6813239840896097,3.371395928474935e-19,True,round-1
tenant-mem,network_throughput,2-CPU-Noise,11234.483394826235,1510.8256965630828,363,11540.60660328575,1732.6401839719608,370,-2.6525746781140502,-0.1882005120598527,0.010950884702177897,True,round-1
tenant-mem,network_throughput,3-Memory-Noise,11286.662036126336,1631.8561468202747,351,11540.60660328575,1732.6401839719608,370,-2.200443840509335,-0.15076859953566257,0.043064479876261934,True,round-1
tenant-mem,network_throughput,4-Network-Noise,10599.6411880172,1521.079832665919,358,11540.60660328575,1732.6401839719608,370,-8.153517814225177,-0.5765581085959167,2.2807644241776923e-14,True,round-1
tenant-mem,network_throughput,5-Disk-Noise,10894.189486518735,1411.8544146701886,362,11540.60660328575,1732.6401839719608,370,-5.6012403765931404,-0.4085674879682298,4.295614251491862e-08,True,round-1
tenant-mem,network_throughput,6-Combined-Noise,10827.187266044075,1560.0456120132335,359,11540.60660328575,1732.6401839719608,370,-6.18181835466566,-0.4323998522637603,7.622444393813931e-09,True,round-1
tenant-mem,network_throughput,7-Recovery,11119.919398323449,1565.2331414269395,364,11540.60660328575,1732.6401839719608,370,-3.645278098661875,-0.2546926088215145,0.0005867870023366191,True,round-1
tenant-ntk,cpu_usage,2-CPU-Noise,3.711868602445708,0.25563544134360905,363,3.7393655604697513,0.2577782092093283,370,-0.7353375212823304,-0.10710903254753967,0.14749217391760777,False,round-1
tenant-ntk,cpu_usage,3-Memory-Noise,3.724948711872675,0.24307470530100694,351,3.7393655604697513,0.2577782092093283,370,-0.38554263721852533,-0.05749984857493289,0.43983294995432254,False,round-1
tenant-ntk,cpu_usage,4-Network-Noise,3.665081045041987,0.21620150006572816,358,3.7393655604697513,0.2577782092093283,370,-1.9865539815912683,-0.31180287917503713,2.7833357100968176e-05,True,round-1
tenant-ntk,cpu_usage,5-Disk-Noise,3.7803658203683885,0.23884370593404472,362,3.7393655604697513,0.2577782092093283,370,1.0964496312440395,0.16492791943971866,0.02586346981881621,True,round-1
tenant-ntk,cpu_usage,6-Combined-Noise,3.654380589913453,0.2482763791349245,359,3.7393655604697513,0.2577782092093283,370,-2.272710950079518,-0.33571821995867535,6.7593197971239315e-06,True,round-1
tenant-ntk,cpu_usage,7-Recovery,3.7306183968454536,0.23253020247332837,364,3.7393655604697513,0.2577782092093283,370,-0.23392106181774,-0.03561804842295998,0.6293267380082519,False,round-1
tenant-ntk,disk_io_total,2-CPU-Noise,824614.9003873592,105675.32480588058,363,463704.4736620561,190796.90167814915,370,77.83199154302997,2.3342329345113244,7.36711814974009e-129,True,round-1
tenant-ntk,disk_io_total,3-Memory-Noise,726682.1960739982,132887.0434251903,352,463704.4736620561,190796.90167814915,370,56.71235395576496,1.5926196950603415,1.4680415988612008e-78,True,round-1
tenant-ntk,disk_io_total,4-Network-Noise,900601.6215862356,128506.95760649457,358,463704.4736620561,190796.90167814915,370,94.2188770519791,2.677624714790949,1.3828682679310541e-158,True,round-1
tenant-ntk,disk_io_total,5-Disk-Noise,920639.5748936106,143632.42982247734,362,463704.4736620561,190796.90167814915,370,98.54015373691756,2.7017582797246007,1.1117069891765082e-163,True,round-1
tenant-ntk,disk_io_total,6-Combined-Noise,793330.9150250239,118367.51724471297,359,463704.4736620561,190796.90167814915,370,71.08545638125474,2.0692147896197035,9.651701250789876e-113,True,round-1
tenant-ntk,disk_io_total,7-Recovery,674285.339876895,120730.31987326892,364,463704.4736620561,190796.90167814915,370,45.41273120610616,1.3166682107192849,3.767256423503522e-58,True,round-1
tenant-ntk,memory_usage,2-CPU-Noise,470342427.5041322,35964797.82928635,363,463261109.27567565,40735344.35750355,370,1.5285803376692761,0.18418404527182794,0.012776958876534477,True,round-1
tenant-ntk,memory_usage,3-Memory-Noise,476325415.38461536,43690959.78542085,351,463261109.27567565,40735344.35750355,370,2.8200740030533082,0.3095809644821667,3.773244160553267e-05,True,round-1
tenant-ntk,memory_usage,4-Network-Noise,481572589.40782124,40483687.796768375,358,463261109.27567565,40735344.35750355,370,3.952734163412983,0.4508907337020007,1.912109058536666e-09,True,round-1
tenant-ntk,memory_usage,5-Disk-Noise,498197079.6906077,42461539.814011805,362,463261109.27567565,40735344.35750355,370,7.541313033929319,0.8398486224629087,1.2649449196882453e-27,True,round-1
tenant-ntk,memory_usage,6-Combined-Noise,514665868.47910863,40212259.256437145,359,463261109.27567565,40735344.35750355,370,11.096282026308241,1.2699242135649824,1.3641945761095258e-55,True,round-1
tenant-ntk,memory_usage,7-Recovery,502565201.5824176,36120410.90503122,364,463261109.27567565,40735344.35750355,370,8.48422013412592,1.0204622693587941,8.354991650491484e-39,True,round-1
tenant-ntk,network_throughput,2-CPU-Noise,573065.2632344645,66035.6412047404,363,550037.3757559598,65098.697013119956,370,4.186604127920514,0.3512257066956382,2.406613797426806e-06,True,round-1
tenant-ntk,network_throughput,3-Memory-Noise,565031.1182495075,69499.96565606572,351,550037.3757559598,65098.697013119956,370,2.7259497544036253,0.22286529048513468,0.002924484712240688,True,round-1
tenant-ntk,network_throughput,4-Network-Noise,554067.0536994643,59957.837952951704,358,550037.3757559598,65098.697013119956,370,0.732618931207398,0.06434768130655777,0.38504949111330633,False,round-1
tenant-ntk,network_throughput,5-Disk-Noise,565164.8947333316,61684.95751141262,362,550037.3757559598,65098.697013119956,370,2.7502710986832333,0.23847839669614845,0.0013033443476221831,True,round-1
tenant-ntk,network_throughput,6-Combined-Noise,567156.946151789,66516.21573731002,359,550037.3757559598,65098.697013119956,370,3.1124376543140357,0.2601736721390465,0.0004743927773047479,True,round-1
tenant-ntk,network_throughput,7-Recovery,550425.5893243884,59683.409745933764,364,550037.3757559598,65098.697013119956,370,0.07057948887475059,0.006214206246908715,0.9328920299952164,False,round-1
