tenant1,tenant2,correlation,metric,phase
tenant-cpu,tenant-dsk,0.22126203842129546,cpu_usage,1-Baseline
tenant-cpu,tenant-mem,0.5171211509910638,cpu_usage,1-Baseline
tenant-cpu,tenant-ntk,-0.1178379286096517,cpu_usage,1-Baseline
tenant-dsk,tenant-mem,0.3960912859423008,cpu_usage,1-Baseline
tenant-dsk,tenant-ntk,-0.21223951682468606,cpu_usage,1-Baseline
tenant-mem,tenant-ntk,-0.04751364859489276,cpu_usage,1-Baseline
tenant-cpu,tenant-dsk,0.04548194718721815,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-mem,0.5370082212085713,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-nsy,-0.3898620264729628,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-ntk,0.2551641512806509,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-mem,0.12248752428862578,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-nsy,-0.0721688466228126,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-ntk,0.37725423310190664,cpu_usage,2-CPU-Noise
tenant-mem,tenant-nsy,-0.40894647296491654,cpu_usage,2-CPU-Noise
tenant-mem,tenant-ntk,0.2492243969609067,cpu_usage,2-CPU-Noise
tenant-nsy,tenant-ntk,0.10722218302592235,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-dsk,0.13674843496216915,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-mem,0.31720786326373734,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-nsy,-0.08433221264103097,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-ntk,0.3085551059382164,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-mem,-0.0166932162769331,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-nsy,0.16408370301893282,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-ntk,0.38592650482708285,cpu_usage,3-Memory-Noise
tenant-mem,tenant-nsy,-0.24101883408292282,cpu_usage,3-Memory-Noise
tenant-mem,tenant-ntk,0.20491406692595546,cpu_usage,3-Memory-Noise
tenant-nsy,tenant-ntk,0.12625645544219988,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-dsk,-0.07478233645093384,cpu_usage,4-Network-Noise
tenant-cpu,tenant-mem,0.6995440454592602,cpu_usage,4-Network-Noise
tenant-cpu,tenant-nsy,-0.5142836293392972,cpu_usage,4-Network-Noise
tenant-cpu,tenant-ntk,0.3059215385372972,cpu_usage,4-Network-Noise
tenant-dsk,tenant-mem,-0.1693656648911213,cpu_usage,4-Network-Noise
tenant-dsk,tenant-nsy,0.15191425464247046,cpu_usage,4-Network-Noise
tenant-dsk,tenant-ntk,0.4173969935195637,cpu_usage,4-Network-Noise
tenant-mem,tenant-nsy,-0.5640283827684598,cpu_usage,4-Network-Noise
tenant-mem,tenant-ntk,0.17113522808396028,cpu_usage,4-Network-Noise
tenant-nsy,tenant-ntk,0.11011197929436836,cpu_usage,4-Network-Noise
tenant-cpu,tenant-dsk,-0.04161292469130199,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-mem,0.36793511773832976,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-nsy,-0.075266698074891,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-ntk,0.11141865528272774,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-mem,-0.019853407199789678,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-nsy,0.5189733295022241,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-ntk,0.3661607211819901,cpu_usage,5-Disk-Noise
tenant-mem,tenant-nsy,0.028916139992689206,cpu_usage,5-Disk-Noise
tenant-mem,tenant-ntk,0.13151579237050173,cpu_usage,5-Disk-Noise
tenant-nsy,tenant-ntk,0.3496323048194399,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-dsk,0.1743756771638633,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-mem,0.5352826737056606,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-nsy,-0.1879144297611158,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,0.2988675537073369,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-mem,0.2853234292550079,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.010553303768170466,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.3028285193468001,cpu_usage,6-Combined-Noise
tenant-mem,tenant-nsy,-0.2634733855663129,cpu_usage,6-Combined-Noise
tenant-mem,tenant-ntk,0.3499135866068753,cpu_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,0.1985123460594794,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.44261651288781684,cpu_usage,7-Recovery
tenant-cpu,tenant-mem,0.8000674213048797,cpu_usage,7-Recovery
tenant-cpu,tenant-nsy,-0.808258130569103,cpu_usage,7-Recovery
tenant-cpu,tenant-ntk,0.2900696671954677,cpu_usage,7-Recovery
tenant-dsk,tenant-mem,0.4536792683100049,cpu_usage,7-Recovery
tenant-dsk,tenant-nsy,-0.36388680083634456,cpu_usage,7-Recovery
tenant-dsk,tenant-ntk,0.37148577296771973,cpu_usage,7-Recovery
tenant-mem,tenant-nsy,-0.8384863721228181,cpu_usage,7-Recovery
tenant-mem,tenant-ntk,0.2474142283705809,cpu_usage,7-Recovery
tenant-nsy,tenant-ntk,-0.13939630030130773,cpu_usage,7-Recovery
tenant-cpu,tenant-dsk,-0.07203063342493933,memory_usage,1-Baseline
tenant-cpu,tenant-mem,-0.057795454493955845,memory_usage,1-Baseline
tenant-cpu,tenant-ntk,-0.03869939341356013,memory_usage,1-Baseline
tenant-dsk,tenant-mem,0.19089529453352083,memory_usage,1-Baseline
tenant-dsk,tenant-ntk,0.17740998776530956,memory_usage,1-Baseline
tenant-mem,tenant-ntk,0.08086530348890072,memory_usage,1-Baseline
tenant-cpu,tenant-dsk,-0.061213437868392354,memory_usage,2-CPU-Noise
tenant-cpu,tenant-mem,0.01672983204609625,memory_usage,2-CPU-Noise
tenant-cpu,tenant-nsy,0.07426540533947946,memory_usage,2-CPU-Noise
tenant-cpu,tenant-ntk,0.08595345548862578,memory_usage,2-CPU-Noise
tenant-dsk,tenant-mem,-0.013637046716015153,memory_usage,2-CPU-Noise
tenant-dsk,tenant-nsy,-0.0643818195682749,memory_usage,2-CPU-Noise
tenant-dsk,tenant-ntk,0.04908778886054976,memory_usage,2-CPU-Noise
tenant-mem,tenant-nsy,0.0009622345618813743,memory_usage,2-CPU-Noise
tenant-mem,tenant-ntk,-0.061233324760822536,memory_usage,2-CPU-Noise
tenant-nsy,tenant-ntk,-0.03152238988413291,memory_usage,2-CPU-Noise
tenant-cpu,tenant-dsk,0.12053697642518807,memory_usage,3-Memory-Noise
tenant-cpu,tenant-mem,-0.007008227741651546,memory_usage,3-Memory-Noise
tenant-cpu,tenant-nsy,0.1674843057880802,memory_usage,3-Memory-Noise
tenant-cpu,tenant-ntk,0.01992524396277868,memory_usage,3-Memory-Noise
tenant-dsk,tenant-mem,0.20380922825233128,memory_usage,3-Memory-Noise
tenant-dsk,tenant-nsy,0.11941575165157386,memory_usage,3-Memory-Noise
tenant-dsk,tenant-ntk,0.1435062764084008,memory_usage,3-Memory-Noise
tenant-mem,tenant-nsy,0.10037540488963075,memory_usage,3-Memory-Noise
tenant-mem,tenant-ntk,0.20873917004277545,memory_usage,3-Memory-Noise
tenant-nsy,tenant-ntk,-0.05863624902300649,memory_usage,3-Memory-Noise
tenant-cpu,tenant-dsk,-0.05009969226709267,memory_usage,4-Network-Noise
tenant-cpu,tenant-mem,0.17516768666654317,memory_usage,4-Network-Noise
tenant-cpu,tenant-nsy,-0.057290264872821205,memory_usage,4-Network-Noise
tenant-cpu,tenant-ntk,0.11625386816812806,memory_usage,4-Network-Noise
tenant-dsk,tenant-mem,-0.012131815718177829,memory_usage,4-Network-Noise
tenant-dsk,tenant-nsy,-0.007928110175464463,memory_usage,4-Network-Noise
tenant-dsk,tenant-ntk,-0.2138399359262425,memory_usage,4-Network-Noise
tenant-mem,tenant-nsy,0.06662809618200544,memory_usage,4-Network-Noise
tenant-mem,tenant-ntk,0.08867705912935306,memory_usage,4-Network-Noise
tenant-nsy,tenant-ntk,-0.010775495779174624,memory_usage,4-Network-Noise
tenant-cpu,tenant-dsk,0.06072410152012551,memory_usage,5-Disk-Noise
tenant-cpu,tenant-mem,-0.016393584499492336,memory_usage,5-Disk-Noise
tenant-cpu,tenant-nsy,-0.10205838792118202,memory_usage,5-Disk-Noise
tenant-cpu,tenant-ntk,-0.17917592242447547,memory_usage,5-Disk-Noise
tenant-dsk,tenant-mem,0.0696695352117441,memory_usage,5-Disk-Noise
tenant-dsk,tenant-nsy,-0.20185542121840866,memory_usage,5-Disk-Noise
tenant-dsk,tenant-ntk,-0.09707281081624874,memory_usage,5-Disk-Noise
tenant-mem,tenant-nsy,0.0681897417177417,memory_usage,5-Disk-Noise
tenant-mem,tenant-ntk,0.07173105184467399,memory_usage,5-Disk-Noise
tenant-nsy,tenant-ntk,0.04939375341271827,memory_usage,5-Disk-Noise
tenant-cpu,tenant-dsk,0.02856422144816683,memory_usage,6-Combined-Noise
tenant-cpu,tenant-mem,0.15043561016936918,memory_usage,6-Combined-Noise
tenant-cpu,tenant-nsy,-0.03593656176111614,memory_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,0.013712332172005919,memory_usage,6-Combined-Noise
tenant-dsk,tenant-mem,-0.02790892288721159,memory_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.0740784902585179,memory_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.17362923101665645,memory_usage,6-Combined-Noise
tenant-mem,tenant-nsy,0.010282764548130789,memory_usage,6-Combined-Noise
tenant-mem,tenant-ntk,-0.07713094449520713,memory_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,-0.08741123920463978,memory_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.05075384328887697,memory_usage,7-Recovery
tenant-cpu,tenant-mem,0.035505728988368804,memory_usage,7-Recovery
tenant-cpu,tenant-nsy,0.12679120644294808,memory_usage,7-Recovery
tenant-cpu,tenant-ntk,0.07145079694398988,memory_usage,7-Recovery
tenant-dsk,tenant-mem,-0.15690498917769555,memory_usage,7-Recovery
tenant-dsk,tenant-nsy,0.02785687164315796,memory_usage,7-Recovery
tenant-dsk,tenant-ntk,-0.14128461101670423,memory_usage,7-Recovery
tenant-mem,tenant-nsy,0.057608626815218646,memory_usage,7-Recovery
tenant-mem,tenant-ntk,0.0652373637588899,memory_usage,7-Recovery
tenant-nsy,tenant-ntk,0.09002395658195292,memory_usage,7-Recovery
